target_gene,ensembl_id,peak_condition,direction,abs_emp_z,peak_signed_score,genetics_autoimmune,autoimmune_ot_score,ot_autoimmune_disease,ot_top_disease,ot_top_score,lof_bin,lof_constrained,mis_z,genetics_tier
TPST1,ENSG00000169902,Stim8hr,brake_agonize,4.396168,0.6895214,0.0,0.0,,,,,False,,none
TRA2A,ENSG00000164548,Stim8hr,driver_antagonize,3.5902278,-0.5068788,0.0,0.0,,,,,False,,none
TRAF3IP2,ENSG00000056972,Rest,driver_antagonize,3.222671,-0.46502718,0.8612719603865221,0.8612719603865221,,,,,False,,strong
TRAF3IP3,ENSG00000009790,Stim8hr,brake_agonize,3.7272415,0.4290372,0.0,0.0,,,,,False,,none
TRAF6,ENSG00000175104,Stim8hr,driver_antagonize,2.807724,-0.46398148,0.0,0.0,,,,,False,,none
TRAM2,ENSG00000065308,Stim48hr,driver_antagonize,3.3794162,-0.47940096,0.0,0.0,,,,,False,,none
TRAPPC3,ENSG00000054116,Stim8hr,driver_antagonize,3.2394063,-0.5509307,0.0,0.0,,,,,False,,none
TRAPPC9,ENSG00000167632,Stim8hr,driver_antagonize,3.2069492,-0.42541647,0.0,0.0,,,,,False,,none
TRIM38,ENSG00000112343,Stim8hr,brake_agonize,4.1713476,0.545068,0.0,0.0,,,,,False,,none
TRIM5,ENSG00000132256,Stim8hr,driver_antagonize,2.7294242,-0.35282454,0.0,0.0,,,,,False,,none
TRIM52,ENSG00000183718,Stim48hr,driver_antagonize,3.5407317,-0.48602548,0.0,0.0,,,,,False,,none
TRIM69,ENSG00000185880,Stim48hr,driver_antagonize,3.1826804,-0.3938211,0.0,0.0,,,,,False,,none
TRIP6,ENSG00000087077,Stim8hr,driver_antagonize,2.936696,-0.40622577,0.0,0.0,,,,,False,,none
TRMT2A,ENSG00000099899,Stim8hr,driver_antagonize,2.960863,-0.4504081,0.0,0.0,,,,,False,,none
TRMU,ENSG00000100416,Stim8hr,driver_antagonize,3.1097383,-0.5151297,0.6446323240504049,0.6446323240504049,,,,,False,,strong
TRPT1,ENSG00000149743,Stim8hr,driver_antagonize,3.2291245,-0.47737923,0.0,0.0,,,,,False,,none
TRRAP,ENSG00000196367,Stim48hr,brake_agonize,3.6830866,0.56073993,0.0,0.0,,,,,False,,none
TSC22D3,ENSG00000157514,Rest,driver_antagonize,3.0845594,-0.44639084,0.0,0.0,,,,,False,,none
TSEN15,ENSG00000198860,Rest,driver_antagonize,3.1770778,-0.40267357,0.0,0.0,,,,,False,,none
TSHZ1,ENSG00000179981,Rest,driver_antagonize,3.0668824,-0.46708956,0.0,0.0,,,,,False,,none
TSHZ3,ENSG00000121297,Stim8hr,driver_antagonize,3.79358,-0.53373694,0.0,0.0,,,,,False,,none
TSPYL4,ENSG00000187189,Rest,brake_agonize,3.73535,0.4619547,0.0,0.0,,,,,False,,none
TSTD2,ENSG00000136925,Stim8hr,brake_agonize,2.944499,0.61565155,0.0,0.0,,,,,False,,none
TTC12,ENSG00000149292,Stim8hr,driver_antagonize,3.3615594,-0.5431155,0.0,0.0,,,,,False,,none
TTC17,ENSG00000052841,Rest,driver_antagonize,3.9748647,-0.500279,0.0,0.0,,,,,False,,none
TTC19,ENSG00000011295,Stim8hr,driver_antagonize,3.5476644,-0.5054494,0.43723093035117,0.43723093035117,,Isolated CoQ-cytochrome C reductase deficiency,0.793,5.0,False,-0.4802800118923187,moderate
TTPAL,ENSG00000124120,Stim48hr,brake_agonize,4.8575025,0.7018547,0.0,0.0,,,,,False,,none
TTYH2,ENSG00000141540,Rest,brake_agonize,3.2266827,0.43899354,0.0,0.0,,,,,False,,none
TUBA1C,ENSG00000167553,Rest,driver_antagonize,3.1126282,-0.507373,0.0,0.0,,,,,False,,none
TUBB2A,ENSG00000137267,Stim8hr,brake_agonize,3.297685,0.52026546,0.0,0.0,,,,,False,,none
TUBD1,ENSG00000108423,Stim48hr,driver_antagonize,2.95167,-0.42920017,0.7993034513049948,0.7993034513049948,,,,,False,,strong
TUFM,ENSG00000178952,Stim8hr,brake_agonize,4.5489635,0.9948552,0.5940206319011968,0.5940206319011968,ulcerative colitis,combined oxidative phosphorylation defect type 4,0.769,2.0,False,2.128999948501587,strong
TUFT1,ENSG00000143367,Stim8hr,driver_antagonize,3.0981379,-0.4317205,0.0,0.0,,,,,False,,none
TUT7,ENSG00000083223,Stim8hr,brake_agonize,2.9080942,0.39538836,0.0,0.0,,,,,False,,none
TWSG1,ENSG00000128791,Stim8hr,driver_antagonize,3.4181592,-0.5780646,0.0,0.0,,,,,False,,none
TXK,ENSG00000074966,Stim8hr,driver_antagonize,3.475004,-0.4432305,0.557,0.4758634027856758,alopecia areata,alopecia areata,0.557,3.0,False,1.02839994430542,strong
TXLNG,ENSG00000086712,Rest,brake_agonize,3.6114686,0.6283629,0.0,0.0,,,,,False,,none
TXNDC15,ENSG00000113621,Stim48hr,brake_agonize,2.9772947,0.43210557,0.0,0.0,,,,,False,,none
TXNDC17,ENSG00000129235,Stim8hr,driver_antagonize,2.9543798,-0.4638748,0.0,0.0,,,,,False,,none
TXNIP,ENSG00000265972,Stim48hr,driver_antagonize,3.1945963,-0.54923445,0.0,0.0,,,,,False,,none
TYW5,ENSG00000162971,Rest,driver_antagonize,3.651154,-0.5301799,0.3014268009933334,0.3014268009933334,,schizophrenia,0.364,6.0,False,0.47242000699043274,moderate
U2AF1L4,ENSG00000161265,Stim8hr,driver_antagonize,4.1897254,-0.6087611,0.0,0.0,,,,,False,,none
UBA5,ENSG00000081307,Stim8hr,brake_agonize,3.372316,0.6398306,0.0,0.0,,,,,False,,none
UBE2E2,ENSG00000182247,Stim8hr,driver_antagonize,2.942876,-0.5137767,0.3630399810519125,0.3630399810519125,,,,,False,,moderate
UBE2L6,ENSG00000156587,Stim8hr,driver_antagonize,4.017349,-0.5962792,0.4171278779210625,0.4171278779210625,acute promyelocytic leukemia,smoking initiation,0.087,5.0,False,0.2529900074005127,moderate
UBE2N,ENSG00000177889,Stim8hr,brake_agonize,3.7020154,0.7530106,0.0,0.0,,,,,False,,none
UBE2O,ENSG00000175931,Stim8hr,brake_agonize,4.7378445,0.70108384,0.0,0.0,,,,,False,,none
UBE2R2,ENSG00000107341,Stim48hr,driver_antagonize,3.7288353,-0.60964525,0.0,0.0,,,,,False,,none
UBE2S,ENSG00000108106,Rest,brake_agonize,3.5952432,0.49207625,0.0,0.0,,,,,False,,none
UBE3C,ENSG00000009335,Rest,brake_agonize,3.146991,0.5521127,0.0,0.0,,,,,False,,none
UBL4A,ENSG00000102178,Stim8hr,brake_agonize,2.7460387,0.31104615,0.0,0.0,,,,,False,,none
UBN1,ENSG00000118900,Stim48hr,driver_antagonize,3.0163453,-0.51999456,0.244193731157352,0.244193731157352,,,,,False,,weak
UBQLN4,ENSG00000160803,Stim48hr,driver_antagonize,4.398801,-0.7095316,0.0,0.0,,,,,False,,none
UBR3,ENSG00000144357,Rest,brake_agonize,3.0757515,0.40812328,0.0,0.0,,,,,False,,none
UBR4,ENSG00000127481,Stim48hr,driver_antagonize,3.804828,-0.8177646,0.0,0.0,,,,,False,,none
UBR7,ENSG00000012963,Stim8hr,driver_antagonize,2.721661,-0.38072395,0.0,0.0,,,,,False,,none
UBTD1,ENSG00000165886,Stim8hr,brake_agonize,2.9596696,0.375417,0.0,0.0,,,,,False,,none
UBTD2,ENSG00000168246,Stim8hr,brake_agonize,3.3417094,0.49509966,0.0,0.0,,,,,False,,none
UBXN7,ENSG00000163960,Rest,brake_agonize,3.4450061,0.6129827,0.0,0.0,,,,,False,,none
UCK2,ENSG00000143179,Stim8hr,driver_antagonize,3.4960423,-0.5224084,0.0,0.0,,,,,False,,none
UFL1,ENSG00000014123,Stim8hr,brake_agonize,4.87583,1.1791553,0.4684173081119619,0.4684173081119619,colitis,neurodegenerative disease,0.555,4.0,False,0.17112000286579132,moderate
UFM1,ENSG00000120686,Stim8hr,brake_agonize,3.3625107,0.9894052,0.0,0.0,,,,,False,,none
UFSP1,ENSG00000176125,Rest,brake_agonize,3.7192447,0.5372323,0.0,0.0,,,,,False,,none
UFSP2,ENSG00000109775,Stim8hr,brake_agonize,3.2281032,0.34797266,0.0,0.0,,,,,False,,none
UGGT1,ENSG00000136731,Stim8hr,driver_antagonize,2.852326,-0.46822295,0.0,0.0,,,,,False,,none
UNC13D,ENSG00000092929,Stim48hr,driver_antagonize,3.3566968,-0.4405781,0.1654931916612507,0.1654931916612507,,,,,False,,weak
UNC50,ENSG00000115446,Stim48hr,driver_antagonize,4.1718683,-0.56135726,0.0,0.0,,,,,False,,none
UNC93B1,ENSG00000110057,Rest,driver_antagonize,3.5225623,-0.51063216,0.0,0.0,,,,,False,,none
UNG,ENSG00000076248,Stim48hr,brake_agonize,3.5285263,0.5177929,0.0,0.0,,,,,False,,none
UPF3A,ENSG00000169062,Stim8hr,driver_antagonize,4.6902866,-0.71303815,0.0,0.0,,,,,False,,none
UQCC5,ENSG00000168273,Stim48hr,driver_antagonize,2.940981,-0.48363534,0.0,0.0,,,,,False,,none
UQCRQ,ENSG00000164405,Stim8hr,brake_agonize,4.931392,0.8961611,0.0,0.0,,,,,False,,none
USF1,ENSG00000158773,Stim8hr,driver_antagonize,3.0374856,-0.5089362,0.0,0.0,,,,,False,,none
USO1,ENSG00000138768,Stim8hr,driver_antagonize,2.980285,-0.6354651,0.0,0.0,,,,,False,,none
USP1,ENSG00000162607,Stim8hr,driver_antagonize,2.9086325,-0.44029975,0.0,0.0,,,,,False,,none
USP10,ENSG00000103194,Stim8hr,brake_agonize,2.871245,0.50887614,0.0,0.0,,,,,False,,none
USP19,ENSG00000172046,Stim48hr,driver_antagonize,2.924795,-0.4546303,0.0,0.0,,,,,False,,none
USP21,ENSG00000143258,Stim48hr,driver_antagonize,2.9226449,-0.3945593,0.0,0.0,,,,,False,,none
USP22,ENSG00000124422,Stim48hr,driver_antagonize,3.1439393,-0.65588063,0.0,0.0,,,,,False,,none
USP24,ENSG00000162402,Stim8hr,driver_antagonize,3.7463624,-0.6630817,0.4246976865761765,0.4246976865761765,,metabolic disease,0.472,0.0,True,4.135700225830078,moderate
USP28,ENSG00000048028,Stim8hr,driver_antagonize,2.8682463,-0.57229036,0.0,0.0,,,,,False,,none
USP35,ENSG00000118369,Stim8hr,driver_antagonize,2.9027307,-0.43671703,0.0,0.0,,,,,False,,none
USP42,ENSG00000106346,Stim48hr,driver_antagonize,2.8971586,-0.4559108,0.6069599982951367,0.6069599982951367,,,,,False,,strong
USP48,ENSG00000090686,Stim48hr,brake_agonize,3.412359,0.50525355,0.0,0.0,,,,,False,,none
UXS1,ENSG00000115652,Stim8hr,driver_antagonize,3.4904745,-0.5855766,0.0,0.0,,,,,False,,none
VAMP1,ENSG00000139190,Stim48hr,driver_antagonize,4.1251626,-0.694352,0.0,0.0,,,,,False,,none
VAMP2,ENSG00000220205,Stim8hr,driver_antagonize,3.0407348,-0.44265786,0.0,0.0,,,,,False,,none
VAT1,ENSG00000108828,Stim8hr,driver_antagonize,3.6734557,-0.48249963,0.0,0.0,,,,,False,,none
VAV1,ENSG00000141968,Stim8hr,driver_antagonize,3.0835059,-1.0533946,0.0,0.0,,,,,False,,none
VBP1,ENSG00000155959,Stim48hr,driver_antagonize,4.882141,-0.8022061,0.0,0.0,,,,,False,,none
VCPKMT,ENSG00000100483,Stim8hr,brake_agonize,2.984678,0.42179677,0.0,0.0,,,,,False,,none
VEGFB,ENSG00000173511,Rest,driver_antagonize,3.4177096,-0.48026922,0.0,0.0,,,,,False,,none
VKORC1,ENSG00000167397,Stim48hr,driver_antagonize,4.300001,-0.6655533,0.2658424790487845,0.2658424790487845,,Hereditary combined deficiency of vitamin K-dependent clotting factors,0.725,6.0,False,-0.10044000297784805,moderate
VOPP1,ENSG00000154978,Stim48hr,driver_antagonize,3.1301873,-0.44488165,0.0,0.0,,,,,False,,none
VPS13A,ENSG00000197969,Stim48hr,brake_agonize,2.96291,0.47583544,0.0,0.0,,,,,False,,none
VPS29,ENSG00000111237,Stim8hr,driver_antagonize,5.9440465,-1.1221031,0.0,0.0,,,,,False,,none
VPS35,ENSG00000069329,Stim8hr,driver_antagonize,5.0112514,-0.8204827,0.0,0.0,,,,,False,,none
VPS37B,ENSG00000139722,Stim48hr,brake_agonize,3.4447885,0.51961595,0.0,0.0,,,,,False,,none
VPS45,ENSG00000136631,Stim48hr,brake_agonize,3.3546908,0.6587114,0.0,0.0,,,,,False,,none
VPS4A,ENSG00000132612,Stim48hr,brake_agonize,3.0330112,0.49631846,0.0,0.0,,,,,False,,none
VPS8,ENSG00000156931,Stim48hr,brake_agonize,3.060488,0.6718386,0.0,0.0,,,,,False,,none
VPS9D1,ENSG00000075399,Stim8hr,brake_agonize,2.8353522,0.46121052,0.0,0.0,,,,,False,,none
VSIR,ENSG00000107738,Stim48hr,driver_antagonize,3.7865396,-0.5674182,0.0,0.0,,,,,False,,none
WAPL,ENSG00000062650,Stim48hr,driver_antagonize,3.777145,-0.61716807,0.5245774514427587,0.5245774514427587,ulcerative colitis,poisoning,0.256,0.0,True,4.285600185394287,strong
WAS,ENSG00000015285,Stim48hr,driver_antagonize,3.7653322,-0.58242774,0.0,0.0,,,,,False,,none
WDR44,ENSG00000131725,Stim48hr,driver_antagonize,3.5487535,-0.4858934,0.0,0.0,,,,,False,,none
WDR47,ENSG00000085433,Stim8hr,driver_antagonize,3.2126565,-0.46758118,0.0,0.0,,,,,False,,none
WDR48,ENSG00000114742,Stim8hr,driver_antagonize,5.486397,-0.85237366,0.0,0.0,,,,,False,,none
WDR53,ENSG00000185798,Stim8hr,brake_agonize,2.8121202,0.3596406,0.0,0.0,,,,,False,,none
WDR54,ENSG00000005448,Stim8hr,driver_antagonize,5.122253,-0.82045263,0.0,0.0,,,,,False,,none
WDR89,ENSG00000140006,Stim8hr,brake_agonize,3.4046214,0.58252937,0.0,0.0,,,,,False,,none
WRN,ENSG00000165392,Stim8hr,brake_agonize,3.0218701,0.5285564,0.0,0.0,,,,,False,,none
WWC3,ENSG00000047644,Rest,driver_antagonize,3.327444,-0.5089702,0.0,0.0,,,,,False,,none
WWP2,ENSG00000198373,Stim8hr,driver_antagonize,3.345689,-0.43542483,0.0,0.0,,,,,False,,none
XCL1,ENSG00000143184,Rest,driver_antagonize,3.1770034,-0.4440645,0.5547595211221888,0.5547595211221888,,,,,False,,strong
XPNPEP3,ENSG00000196236,Stim48hr,driver_antagonize,3.069179,-0.3875443,0.0,0.0,,,,,False,,none
XPO5,ENSG00000124571,Stim8hr,driver_antagonize,3.3531973,-0.47790352,0.0,0.0,,,,,False,,none
XRRA1,ENSG00000166435,Stim8hr,driver_antagonize,3.7644668,-0.8030079,0.0,0.0,,,,,False,,none
YAF2,ENSG00000015153,Stim8hr,brake_agonize,2.9311013,0.31894445,0.0,0.0,,,,,False,,none
YBEY,ENSG00000182362,Rest,driver_antagonize,3.1553354,-0.48534253,0.0,0.0,,,,,False,,none
YBX3,ENSG00000060138,Stim8hr,driver_antagonize,3.8660705,-0.51813185,0.0,0.0,,,,,False,,none
YEATS2,ENSG00000163872,Stim8hr,brake_agonize,3.3866663,0.6265762,0.0,0.0,,,,,False,,none
YES1,ENSG00000176105,Stim48hr,driver_antagonize,4.4434714,-0.6528246,0.581,0.5529673541782383,"chronic myelogenous leukemia, BCR-ABL1 positive","chronic myelogenous leukemia, BCR-ABL1 positive",0.581,3.0,False,1.9699000120162964,strong
YIPF3,ENSG00000137207,Stim8hr,brake_agonize,3.5863676,0.5207959,0.0,0.0,,,,,False,,none
YME1L1,ENSG00000136758,Stim48hr,brake_agonize,3.6709352,0.6052038,0.0,0.0,,,,,False,,none
YOD1,ENSG00000180667,Stim48hr,driver_antagonize,3.1402016,-0.4365462,0.0,0.0,,,,,False,,none
YRDC,ENSG00000196449,Stim8hr,brake_agonize,4.302926,0.668305,0.6426730570362829,0.6426730570362829,rheumatoid arthritis,Galloway-Mowat syndrome 10,0.7,7.0,False,-1.218999981880188,strong
YWHAH,ENSG00000128245,Stim48hr,brake_agonize,4.6681123,0.68681026,0.0,0.0,,,,,False,,none
YWHAQ,ENSG00000134308,Stim8hr,driver_antagonize,3.066267,-0.45753312,0.0,0.0,,,,,False,,none
ZBTB16,ENSG00000109906,Rest,brake_agonize,3.9968555,0.57098776,0.0,0.0,,,,,False,,none
ZBTB17,ENSG00000116809,Stim48hr,driver_antagonize,3.3712773,-0.5601044,0.0,0.0,,,,,False,,none
ZBTB22,ENSG00000236104,Stim8hr,driver_antagonize,2.8208086,-0.41317606,0.0,0.0,,,,,False,,none
ZBTB34,ENSG00000177125,Rest,brake_agonize,6.651772,0.9276218,0.0,0.0,,schizophrenia,0.292,0.0,True,3.974400043487549,none
ZBTB38,ENSG00000177311,Stim8hr,driver_antagonize,3.193286,-0.42753923,0.7775753919326382,0.7775753919326382,,,,,False,,strong
ZBTB48,ENSG00000204859,Stim48hr,driver_antagonize,5.094951,-0.78562164,0.0,0.0,,,,,False,,none
ZBTB7A,ENSG00000178951,Stim8hr,brake_agonize,4.4466934,0.8663635,0.0,0.0,,,,,False,,none
ZC3H10,ENSG00000135482,Stim48hr,driver_antagonize,3.233848,-0.53617126,0.0,0.0,,,,,False,,none
ZC3H12C,ENSG00000149289,Stim8hr,driver_antagonize,2.9766586,-0.38731644,0.9188393061689184,0.9188393061689184,,,,,False,,strong
ZCCHC3,ENSG00000247315,Stim8hr,driver_antagonize,2.9398894,-0.3940111,0.0,0.0,,,,,False,,none
ZDHHC16,ENSG00000171307,Stim48hr,driver_antagonize,3.925725,-0.58344525,0.0,0.0,,,,,False,,none
ZDHHC17,ENSG00000186908,Rest,brake_agonize,4.5722194,0.5893943,0.3227117196814206,0.3227117196814206,systemic lupus erythematosus,neurodegenerative disease,0.371,2.0,False,0.9924399852752686,moderate
ZDHHC20,ENSG00000180776,Stim8hr,brake_agonize,2.8532424,0.38239,0.0,0.0,,,,,False,,none
ZFAND2B,ENSG00000158552,Rest,driver_antagonize,3.322689,-0.6055671,0.0,0.0,,,,,False,,none
ZFAND4,ENSG00000172671,Stim48hr,driver_antagonize,3.2906446,-0.41824576,0.0,0.0,,,,,False,,none
ZFP36L2,ENSG00000152518,Stim8hr,brake_agonize,3.730935,0.61563945,0.6213824618035709,0.6213824618035709,,neurodegenerative disease,0.526,8.0,False,-5.380499839782715,strong
ZFP62,ENSG00000196670,Stim8hr,driver_antagonize,3.4452927,-0.50759345,0.0,0.0,,,,,False,,none
ZFP69,ENSG00000187815,Stim8hr,driver_antagonize,2.9114716,-0.4822627,0.0,0.0,,,,,False,,none
ZFTA,ENSG00000188070,Stim48hr,driver_antagonize,4.37498,-0.6507004,0.0,0.0,,,,,False,,none
ZFYVE1,ENSG00000165861,Rest,brake_agonize,4.9788036,0.6683133,0.0,0.0,,,,,False,,none
ZFYVE26,ENSG00000072121,Stim8hr,driver_antagonize,5.037205,-0.76998305,0.5182265312682385,0.5182265312682385,,hereditary spastic paraplegia 15,0.799,2.0,False,2.8433001041412354,strong
ZFYVE28,ENSG00000159733,Stim8hr,driver_antagonize,3.8353708,-0.48674604,0.0,0.0,,,,,False,,none
ZKSCAN1,ENSG00000106261,Stim8hr,driver_antagonize,4.928333,-0.6200133,0.0,0.0,,,,,False,,none
ZMPSTE24,ENSG00000084073,Stim8hr,driver_antagonize,3.7432375,-0.6175105,0.0,0.0,,,,,False,,none
ZMYM1,ENSG00000197056,Stim8hr,driver_antagonize,2.7950559,-0.37831104,0.0,0.0,,,,,False,,none
ZNF100,ENSG00000197020,Stim48hr,driver_antagonize,3.0037835,-0.44454816,0.0,0.0,,,,,False,,none
ZNF101,ENSG00000181896,Stim8hr,brake_agonize,4.6224675,0.76657635,0.0,0.0,,,,,False,,none
ZNF106,ENSG00000103994,Rest,driver_antagonize,4.7330604,-0.696438,0.0,0.0,,,,,False,,none
ZNF107,ENSG00000196247,Stim8hr,brake_agonize,3.8864398,0.52904654,0.0,0.0,,,,,False,,none
ZNF136,ENSG00000196646,Stim48hr,driver_antagonize,3.000057,-0.396679,0.0,0.0,,,,,False,,none
ZNF146,ENSG00000167635,Stim48hr,brake_agonize,3.9501185,0.6195555,0.0,0.0,,,,,False,,none
ZNF165,ENSG00000197279,Stim8hr,driver_antagonize,3.8903134,-0.57112676,0.0,0.0,,,,,False,,none
ZNF17,ENSG00000186272,Stim8hr,brake_agonize,3.9234548,0.522489,0.0,0.0,,,,,False,,none
ZNF185,ENSG00000147394,Stim48hr,brake_agonize,3.240658,0.48070312,0.0,0.0,,,,,False,,none
ZNF195,ENSG00000005801,Stim48hr,driver_antagonize,3.828164,-0.5386457,0.0,0.0,,,,,False,,none
ZNF236,ENSG00000130856,Stim8hr,brake_agonize,4.8214498,0.87855977,0.359100452187985,0.359100452187985,,type 2 diabetes mellitus,0.425,0.0,True,4.9430999755859375,moderate
ZNF254,ENSG00000213096,Rest,driver_antagonize,3.812916,-0.6082408,0.0,0.0,,,,,False,,none
ZNF266,ENSG00000174652,Stim8hr,brake_agonize,2.7965894,0.40839353,0.0,0.0,,,,,False,,none
ZNF320,ENSG00000182986,Stim48hr,driver_antagonize,2.92042,-0.42316076,0.0,0.0,,,,,False,,none
ZNF322,ENSG00000181315,Rest,driver_antagonize,3.6737013,-0.5198607,0.0,0.0,,,,,False,,none
ZNF33A,ENSG00000189180,Rest,driver_antagonize,3.3884335,-0.51800364,0.0,0.0,,,,,False,,none
ZNF346,ENSG00000113761,Stim8hr,driver_antagonize,2.8917,-0.4021356,0.0,0.0,,,,,False,,none
ZNF367,ENSG00000165244,Stim48hr,driver_antagonize,3.0592272,-0.46361956,0.0,0.0,,,,,False,,none
ZNF382,ENSG00000161298,Stim8hr,driver_antagonize,4.907369,-0.5974369,0.0,0.0,,,,,False,,none
ZNF383,ENSG00000188283,Stim48hr,driver_antagonize,3.6095455,-0.558399,0.0,0.0,,,,,False,,none
ZNF384,ENSG00000126746,Stim48hr,driver_antagonize,4.2561073,-0.8393419,0.0,0.0,,,,,False,,none
ZNF394,ENSG00000160908,Stim48hr,driver_antagonize,3.471969,-0.514273,0.0,0.0,,,,,False,,none
ZNF398,ENSG00000197024,Stim48hr,driver_antagonize,3.06549,-0.4883536,0.0,0.0,,,,,False,,none
ZNF416,ENSG00000083817,Rest,brake_agonize,3.1839833,0.37476245,0.2658424790487845,0.2658424790487845,,,,,False,,moderate
ZNF420,ENSG00000197050,Rest,driver_antagonize,3.6359098,-0.48467478,0.0,0.0,,,,,False,,none
ZNF426,ENSG00000130818,Stim8hr,driver_antagonize,4.7583756,-0.6541483,0.0,0.0,,,,,False,,none
ZNF431,ENSG00000196705,Stim8hr,driver_antagonize,2.7248135,-0.34275353,0.0,0.0,,,,,False,,none
ZNF436,ENSG00000125945,Stim48hr,brake_agonize,3.4052548,0.4278771,0.0,0.0,,,,,False,,none
ZNF438,ENSG00000183621,Stim8hr,driver_antagonize,3.714732,-0.47009182,0.8059156255114207,0.8059156255114207,rheumatoid arthritis,rheumatoid arthritis,0.424,4.0,False,0.5580599904060364,strong
ZNF44,ENSG00000197857,Rest,driver_antagonize,3.0766315,-0.4075041,0.0,0.0,,,,,False,,none
ZNF444,ENSG00000167685,Stim8hr,driver_antagonize,2.9376404,-0.4917184,0.0,0.0,,,,,False,,none
ZNF449,ENSG00000173275,Stim8hr,brake_agonize,4.4343467,0.61717373,0.0,0.0,,,,,False,,none
ZNF48,ENSG00000180035,Stim8hr,driver_antagonize,2.8240554,-0.43297812,0.0,0.0,,,,,False,,none
ZNF486,ENSG00000256229,Stim8hr,driver_antagonize,2.939324,-0.34805906,0.0,0.0,,,,,False,,none
ZNF490,ENSG00000188033,Stim8hr,driver_antagonize,3.1254551,-0.45275608,0.0,0.0,,,,,False,,none
ZNF512,ENSG00000243943,Rest,driver_antagonize,3.1884537,-0.39984152,0.0,0.0,,,,,False,,none
ZNF517,ENSG00000197363,Stim8hr,driver_antagonize,3.5719447,-0.57615894,0.0,0.0,,,,,False,,none
ZNF518A,ENSG00000177853,Stim8hr,driver_antagonize,2.8044374,-0.40905228,0.0,0.0,,,,,False,,none
ZNF518B,ENSG00000178163,Stim8hr,driver_antagonize,2.908363,-0.4171259,0.2817207703735118,0.2817207703735118,,,,,False,,moderate
ZNF527,ENSG00000189164,Rest,brake_agonize,4.5593243,0.6727536,0.0,0.0,,,,,False,,none
ZNF530,ENSG00000183647,Stim8hr,driver_antagonize,4.589127,-0.6259171,0.0,0.0,,,,,False,,none
ZNF543,ENSG00000178229,Stim8hr,driver_antagonize,3.7406664,-0.5252169,0.0,0.0,,,,,False,,none
ZNF562,ENSG00000171466,Stim48hr,driver_antagonize,3.4737484,-0.6098182,0.0,0.0,,,,,False,,none
ZNF564,ENSG00000249709,Stim8hr,driver_antagonize,2.909486,-0.3710169,0.0,0.0,,,,,False,,none
ZNF567,ENSG00000189042,Stim8hr,driver_antagonize,3.3041725,-0.49398014,0.0,0.0,,,,,False,,none
ZNF576,ENSG00000124444,Stim48hr,driver_antagonize,4.4295344,-0.633148,0.0,0.0,,,,,False,,none
ZNF581,ENSG00000171425,Stim48hr,driver_antagonize,3.0972567,-0.44681048,0.0,0.0,,,,,False,,none
ZNF587B,ENSG00000269343,Stim48hr,driver_antagonize,3.086111,-0.5000443,0.0,0.0,,,,,False,,none
ZNF589,ENSG00000164048,Stim8hr,driver_antagonize,2.7309709,-0.41485712,0.0,0.0,,,,,False,,none
ZNF622,ENSG00000173545,Stim8hr,brake_agonize,4.6983867,0.7389827,0.0,0.0,,,,,False,,none
ZNF625,ENSG00000257591,Stim48hr,driver_antagonize,3.002468,-0.43820107,0.0,0.0,,,,,False,,none
ZNF630,ENSG00000221994,Rest,brake_agonize,3.2939405,0.59631485,0.0,0.0,,,,,False,,none
ZNF641,ENSG00000167528,Stim8hr,driver_antagonize,3.1523767,-0.5430588,0.0,0.0,,,,,False,,none
ZNF664,ENSG00000179195,Stim48hr,driver_antagonize,2.989074,-0.5055483,0.0,0.0,,,,,False,,none
ZNF684,ENSG00000117010,Stim8hr,driver_antagonize,3.4459956,-0.53278226,0.0,0.0,,,,,False,,none
ZNF688,ENSG00000229809,Stim8hr,driver_antagonize,4.039965,-0.5346587,0.0,0.0,,,,,False,,none
ZNF692,ENSG00000171163,Rest,driver_antagonize,3.9739244,-0.51744926,0.0,0.0,,,,,False,,none
ZNF7,ENSG00000147789,Stim8hr,driver_antagonize,2.9426873,-0.46535435,0.0,0.0,,,,,False,,none
ZNF700,ENSG00000196757,Stim8hr,driver_antagonize,3.996074,-0.5615249,0.0,0.0,,,,,False,,none
ZNF74,ENSG00000185252,Stim48hr,driver_antagonize,3.8693516,-0.7030573,0.0,0.0,,,,,False,,none
ZNF75A,ENSG00000162086,Stim8hr,driver_antagonize,3.172139,-0.4662316,0.0,0.0,,,,,False,,none
ZNF768,ENSG00000169957,Stim48hr,driver_antagonize,3.833538,-0.5620051,0.0,0.0,,,,,False,,none
ZNF771,ENSG00000179965,Stim48hr,driver_antagonize,2.9054132,-0.37384728,0.2916256472580169,0.2916256472580169,,,,,False,,moderate
